confidence,precision,recall,f1
0.0,0.3008849557522124,0.9784172661870504,0.46023688663282575
0.001001001001001001,0.3008849557522124,0.9784172661870504,0.46023688663282575
0.002002002002002002,0.3864081640647023,0.9712230215827338,0.5528578138667121
0.003003003003003003,0.44541415972793835,0.9640287769784173,0.609307488041786
0.004004004004004004,0.48351078918474405,0.9640287769784173,0.6440146102384313
0.005005005005005005,0.5178544408294337,0.9640287769784173,0.6737731789474567
0.006006006006006006,0.5355879731753119,0.9640287769784173,0.6886055636436655
0.007007007007007007,0.5492660762699114,0.9640287769784173,0.6998085040805007
0.008008008008008008,0.5656146017498562,0.9640287769784173,0.7129357866660112
0.009009009009009009,0.5754427240932432,0.9568345323741008,0.718673422178503
0.01001001001001001,0.5958568103533821,0.9568345323741008,0.7343846865210065
0.011011011011011011,0.604465488643579,0.9568345323741008,0.7408870113068574
0.012012012012012012,0.6210353906934162,0.9568345323741008,0.7532029084966275
0.013013013013013013,0.6289812522755834,0.9513151898479157,0.7572749054794936
0.014014014014014014,0.6386171348170279,0.9496402877697842,0.7636753980278776
0.015015015015015015,0.6468884404790369,0.9496402877697842,0.7695587481789659
0.016016016016016016,0.6476993220200917,0.9424460431654677,0.7677557996435872
0.017017017017017015,0.6542318606853201,0.9424460431654677,0.7723263745663781
0.018018018018018018,0.6605668284498434,0.9424460431654677,0.7767231377145367
0.01901901901901902,0.663453965183641,0.9424460431654677,0.7787154381455538
0.02002002002002002,0.6683850090314449,0.9424460431654677,0.7821016440100234
0.02102102102102102,0.6702726360026331,0.9424460431654677,0.7833924190282475
0.022022022022022022,0.6736114776132897,0.9424460431654677,0.7856681628529738
0.023023023023023025,0.6771772728787308,0.935251798561151,0.7855617014384519
0.024024024024024024,0.6792880358455831,0.935251798561151,0.7869800964051128
0.025025025025025023,0.6843898343703714,0.935251798561151,0.7903931468510482
0.026026026026026026,0.6869853636395556,0.935251798561151,0.792121290153984
0.02702702702702703,0.6888326602225425,0.935251798561151,0.793347883968143
0.028028028028028028,0.6903185710467004,0.935251798561151,0.7943324967313946
0.029029029029029027,0.6921787228335416,0.935251798561151,0.7955625594400769
0.03003003003003003,0.6953677753618083,0.935251798561151,0.7976648544749089
0.031031031031031032,0.6977922050093391,0.935251798561151,0.799257599097226
0.03203203203203203,0.707546585120837,0.935251798561151,0.8056182948231602
0.03303303303303303,0.7098548573631861,0.9328662792640529,0.806222851634464
0.03403403403403403,0.7089713133561724,0.9288718016344066,0.8041593912345473
0.035035035035035036,0.710433198804271,0.9280575539568345,0.804792942066914
0.036036036036036036,0.712495594440474,0.9280575539568345,0.8061145952234753
0.037037037037037035,0.7173071740807605,0.9280575539568345,0.8091851369720979
0.03803803803803804,0.7204382183012097,0.9280575539568345,0.8111736067576415
0.03903903903903904,0.7216898525000147,0.9280575539568345,0.8119663854057417
0.04004004004004004,0.722790963359533,0.9280575539568345,0.8126628293769758
0.04104104104104104,0.7238920742190513,0.9280575539568345,0.8133583449155183
0.04204204204204204,0.7278072811627992,0.9280575539568345,0.8158238894651345
0.043043043043043044,0.7294959412792994,0.9280575539568345,0.8168837033988555
0.044044044044044044,0.7302385558138865,0.9280575539568345,0.817349089731999
0.04504504504504504,0.7309811703484738,0.9280575539568345,0.8178140594351383
0.04604604604604605,0.731723784883061,0.9280575539568345,0.8182786130674958
0.04704704704704705,0.7324663994176481,0.9280575539568345,0.8187427511872932
0.04804804804804805,0.7335106842823552,0.9280575539568345,0.819394732987537
0.04904904904904905,0.7351336622954652,0.9280575539568345,0.8204063871844847
0.050050050050050046,0.736756640308575,0.9280575539568345,0.8214160689180497
0.05105105105105105,0.7386687771450476,0.9280575539568345,0.8226031181115537
0.05205205205205205,0.7406712127451582,0.9280575539568345,0.8238433083946102
0.05305305305305305,0.747239172115914,0.9280575539568345,0.8278903044480865
0.05405405405405406,0.7505355058514918,0.9280575539568345,0.8299094788320248
0.055055055055055056,0.7520013354761762,0.9280575539568345,0.8308048299542902
0.056056056056056056,0.7534671651008606,0.9280575539568345,0.8316986200739909
0.057057057057057055,0.7549086700813882,0.9280575539568345,0.8325760598278394
0.058058058058058054,0.7563093190099743,0.9280575539568345,0.8334271920212328
0.05905905905905906,0.7577099679385605,0.9280575539568345,0.8342769098589938
0.06006006006006006,0.759319466152225,0.9280575539568345,0.83525158637457
0.06106106106106106,0.7617390538114909,0.9280575539568345,0.836713341456309
0.062062062062062065,0.76457754331892,0.9280575539568345,0.8384228423538155
0.06306306306306306,0.7678987110982505,0.9280575539568345,0.840415775091112
0.06406406406406406,0.768341910820028,0.9280575539568345,0.8406811357393928
0.06506506506506507,0.7687851105418055,0.9280575539568345,0.8409463577681447
0.06606606606606606,0.7692283102635831,0.9280575539568345,0.8412114412859577
0.06706706706706707,0.7696715099853606,0.9280575539568345,0.8414763864013084
0.06806806806806806,0.7701147097071381,0.9280575539568345,0.8417411932225604
0.06906906906906907,0.7705579094289157,0.9280575539568345,0.8420058618579638
0.07007007007007007,0.7710011091506932,0.9280575539568345,0.842270392415656
0.07107107107107107,0.7714443088724706,0.9280575539568345,0.8425347850036621
0.07207207207207207,0.7718875085942482,0.9280575539568345,0.8427990397298936
0.07307307307307308,0.7723307083160257,0.9280575539568345,0.8430631567021498
0.07407407407407407,0.7730977716394924,0.9280575539568345,0.8435199492036036
0.07507507507507508,0.7739911848381325,0.9280575539568345,0.8440514650521517
0.07607607607607608,0.7748845980367725,0.9280575539568345,0.8445824232032184
0.07707707707707707,0.7757780112354123,0.9280575539568345,0.8451128245340966
0.07807807807807808,0.7766714244340522,0.9280575539568345,0.8456426699202408
0.07907907907907907,0.7769581540089341,0.9272572114144867,0.8454800559705957
0.08008008008008008,0.7766639805994549,0.9256905363832527,0.8446542592843072
0.08108108108108109,0.7763698071899756,0.9241238613520187,0.8438277393560369
0.08208208208208208,0.7760756337804964,0.9225571863207848,0.8430004938088558
0.08308308308308308,0.7757814603710171,0.9209905112895509,0.842172520255406
0.08408408408408408,0.7766456612675635,0.920863309352518,0.8426282349104455
0.08508508508508508,0.7776122242409901,0.920863309352518,0.8431967985932811
0.08608608608608609,0.7785787872144166,0.920863309352518,0.8437647155313939
0.08708708708708708,0.7795453501878431,0.920863309352518,0.8443319868276707
0.08808808808808809,0.7805589559885108,0.920863309352518,0.8449261749989553
0.0890890890890891,0.7834115866906078,0.920863309352518,0.8465946285777658
0.09009009009009009,0.7853457164641393,0.920863309352518,0.8477226934171705
0.09109109109109109,0.7855467654631176,0.920863309352518,0.8478398068221539
0.0920920920920921,0.7857478144620961,0.920863309352518,0.847956892633818
0.09309309309309309,0.7859488634610744,0.920863309352518,0.8480739508619135
0.0940940940940941,0.7861499124600528,0.920863309352518,0.8481909815161871
0.09509509509509509,0.7863509614590313,0.920863309352518,0.8483079846063799
0.0960960960960961,0.7865520104580096,0.920863309352518,0.8484249601422291
0.0970970970970971,0.786753059456988,0.920863309352518,0.8485419081334672
0.0980980980980981,0.7869541084559664,0.920863309352518,0.8486588285898221
0.0990990990990991,0.7871551574549448,0.920863309352518,0.848775721521017
0.10010010010010009,0.7873562064539231,0.920863309352518,0.8488925869367709
0.1011011011011011,0.7875572554529016,0.920863309352518,0.8490094248467978
0.1021021021021021,0.78775830445188,0.920863309352518,0.8491262352608072
0.1031031031031031,0.7879593534508583,0.920863309352518,0.8492430181885042
0.1041041041041041,0.7881604024498368,0.920863309352518,0.849359773639589
0.10510510510510511,0.7883614514488151,0.920863309352518,0.8494765016237579
0.1061061061061061,0.7885625004477935,0.920863309352518,0.8495932021507018
0.10710710710710711,0.7887635494467718,0.920863309352518,0.8497098752301078
0.10810810810810811,0.7889645984457503,0.920863309352518,0.8498265208716579
0.1091091091091091,0.7891656474447286,0.920863309352518,0.8499431390850298
0.11011011011011011,0.789366696443707,0.920863309352518,0.8500597298798966
0.1111111111111111,0.7895677454426855,0.920863309352518,0.850176293265927
0.11211211211211211,0.7897687944416638,0.920863309352518,0.8502928292527847
0.11311311311311312,0.7899698434406422,0.920863309352518,0.8504093378501294
0.11411411411411411,0.7900781763041156,0.9206134139576694,0.8503655145337737
0.11511511511511512,0.789886261647489,0.9195542692107084,0.8498023429036002
0.11611611611611611,0.7896943469908623,0.9184951244637475,0.8492388223304459
0.11711711711711711,0.7895024323342356,0.9174359797167866,0.8486749520470628
0.11811811811811812,0.789310517677609,0.9163768349698257,0.8481107312839521
0.11911911911911911,0.7891186030209822,0.9153176902228647,0.847546159269355
0.12012012012012012,0.7889266883643555,0.9142585454759038,0.8469812352292458
0.12112112112112113,0.7893356598839113,0.9136690647482014,0.8469636797917061
0.12212212212212212,0.7904988105738481,0.9136690647482014,0.8476328176355085
0.12312312312312312,0.7916619612637849,0.9136690647482014,0.8483010426850994
0.12412412412412413,0.7928251119537216,0.9136690647482014,0.8489683568069671
0.12512512512512514,0.7941268151558768,0.9136690647482014,0.8497140823828324
0.12612612612612611,0.7959663515674886,0.9136690647482014,0.8507659879612792
0.12712712712712712,0.7978058879791006,0.9136690647482014,0.8518156323104746
0.12812812812812813,0.798513098161549,0.9123754613341805,0.8516554187857348
0.12912912912912913,0.7980466592026034,0.909741045972977,0.850241280316014
0.13013013013013014,0.7975802202436577,0.9071066306117735,0.848824880493171
0.13113113113113112,0.7973742029245944,0.905949747695029,0.8482014917893668
0.13213213213213212,0.7972503471535687,0.9052590178712736,0.8478286006388464
0.13313313313313313,0.797126491382543,0.9045682880475183,0.8474555535849156
0.13413413413413414,0.7970026356115173,0.903877558223763,0.8470823504035786
0.13513513513513514,0.7968787798404916,0.9031868284000076,0.8467089908704101
0.13613613613613612,0.7967549240694659,0.9024960985762523,0.8463354747605549
0.13713713713713713,0.7966310682984402,0.9018053687524971,0.8459618018487259
0.13813813813813813,0.7965072125274145,0.9011146389287417,0.8455879719092041
0.13913913913913914,0.7963833567563888,0.9004239091049864,0.8452139847158366
0.14014014014014015,0.7962595009853631,0.8997331792812311,0.8448398400420367
0.14114114114114115,0.7965114310248947,0.8992805755395683,0.8447819724861805
0.14214214214214213,0.7974776132052561,0.8992805755395683,0.8453250813702096
0.14314314314314314,0.7984437953856175,0.8992805755395683,0.8458675720830738
0.14414414414414414,0.799409977565979,0.8992805755395683,0.8464094456795851
0.14514514514514515,0.8003761597463404,0.8992805755395683,0.8469507032121556
0.14614614614614616,0.8015311862127439,0.8992805755395683,0.8475969447761602
0.14714714714714713,0.8055236751293287,0.8992805755395683,0.8498240122252494
0.14814814814814814,0.8067588435389748,0.8920863309352518,0.8472797256583307
0.14914914914914915,0.8104805380392703,0.8920863309352518,0.8493277094125117
0.15015015015015015,0.8112011956010795,0.8920863309352518,0.8497232404509372
0.15115115115115116,0.8119218531628887,0.8920863309352518,0.8501184369341223
0.15215215215215216,0.8126425107246978,0.8920863309352518,0.8505132992863571
0.15315315315315314,0.8133631682865069,0.8920863309352518,0.850907827931214
0.15415415415415415,0.8140838258483161,0.8920863309352518,0.8513020232915506
0.15515515515515516,0.8148044834101252,0.8920863309352518,0.8516958857895099
0.15615615615615616,0.8155251409719343,0.8920863309352518,0.8520894158465219
0.15715715715715717,0.8156993648579188,0.891554938905178,0.8519419699782561
0.15815815815815815,0.8155570592019387,0.890715730422121,0.8514810833360648
0.15915915915915915,0.8154147535459584,0.8898765219390641,0.851019946275037
0.16016016016016016,0.8152724478899782,0.8890373134560071,0.8505585583625235
0.16116116116116116,0.815130142233998,0.8881981049729502,0.8500969191648771
0.16216216216216217,0.8149878365780178,0.8873588964898931,0.8496350282474511
0.16316316316316315,0.8148455309220376,0.8865196880068361,0.8491728851745955
0.16416416416416416,0.8147032252660574,0.8856804795237792,0.8487104895096547
0.16516516516516516,0.8146006546015755,0.8848920863309353,0.8482927351386188
0.16616616616616617,0.8151145676112707,0.8848920863309353,0.8485713025412626
0.16716716716716717,0.8156284806209658,0.8848920863309353,0.8488497015726263
0.16816816816816815,0.8161423936306609,0.8848920863309353,0.8491279323853139
0.16916916916916916,0.816656306640356,0.8848920863309353,0.8494059951317452
0.17017017017017017,0.8171702196500512,0.8848920863309353,0.8496838899641553
0.17117117117117117,0.8176841326597464,0.8848920863309353,0.8499616170345962
0.17217217217217218,0.8181980456694415,0.8848920863309353,0.8502391764949359
0.17317317317317318,0.8187119586791367,0.8848920863309353,0.8505165684968593
0.17417417417417416,0.8192258716888319,0.8848920863309353,0.8507937931918685
0.17517517517517517,0.819739784698527,0.8848920863309353,0.8510708507312826
0.17617617617617617,0.8211493109947908,0.8848920863309353,0.8518298889281394
0.17717717717717718,0.8234774592328957,0.8848920863309353,0.853080867473083
0.1781781781781782,0.8257478239756595,0.8848920863309353,0.8542975179505659
0.17917917917917917,0.8276308845157981,0.8848920863309353,0.8553041711890085
0.18018018018018017,0.8295139450559368,0.8848920863309353,0.8563086130621665
0.18118118118118118,0.831075600035719,0.8848577710437712,0.8571238433970693
0.18218218218218218,0.8310429303955044,0.8846532355926887,0.8570105032173533
0.1831831831831832,0.8310102607552896,0.8844487001416064,0.8568971472743124
0.1841841841841842,0.8309775911150749,0.8842441646905239,0.8567837755614068
0.18518518518518517,0.8309449214748602,0.8840396292394416,0.8566703880720928
0.18618618618618618,0.8309122518346455,0.8838350937883591,0.8565569847998232
0.1871871871871872,0.8308795821944308,0.8836305583372768,0.8564435657380474
0.1881881881881882,0.830846912554216,0.8834260228861943,0.8563301308802107
0.1891891891891892,0.8308142429140013,0.883221487435112,0.8562166802197553
0.19019019019019018,0.8307815732737867,0.8830169519840295,0.8561032137501194
0.19119119119119118,0.8307489036335719,0.8828124165329472,0.8559897314647378
0.1921921921921922,0.8307162339933573,0.8826078810818647,0.8558762333570414
0.1931931931931932,0.8306835643531425,0.8824033456307824,0.8557627194204579
0.1941941941941942,0.8306508947129277,0.8821988101796999,0.8556491896484106
0.19519519519519518,0.8306182250727131,0.8819942747286176,0.8555356440343203
0.1961961961961962,0.8305855554324983,0.8817897392775351,0.8554220825716028
0.1971971971971972,0.8305528857922836,0.8815852038264528,0.8553085052536714
0.1981981981981982,0.830520216152069,0.8813806683753703,0.8551949120739352
0.1991991991991992,0.8304875465118542,0.881176132924288,0.8550813030257995
0.20020020020020018,0.8304548768716395,0.8809715974732055,0.8549676781026665
0.2012012012012012,0.8304222072314248,0.8807670620221232,0.8548540372979343
0.2022022022022022,0.83038953759121,0.8805625265710407,0.8547403806049975
0.2032032032032032,0.8303568679509954,0.8803579911199584,0.8546267080172469
0.2042042042042042,0.8303241983107806,0.8801534556688759,0.8545130195280697
0.20520520520520522,0.830291528670566,0.8799489202177936,0.8543993151308498
0.2062062062062062,0.8302588590303512,0.8797443847667111,0.8542855948189666
0.2072072072072072,0.8302261893901365,0.8795398493156288,0.8541718585857966
0.2082082082082082,0.8301935197499218,0.8793353138645463,0.8540581064247124
0.2092092092092092,0.8301608501097071,0.879130778413464,0.8539443383290827
0.21021021021021022,0.8301281804694924,0.8789262429623815,0.8538305542922727
0.2112112112112112,0.8300955108292777,0.8787217075112992,0.8537167543076439
0.2122122122122122,0.8300628411890629,0.8785171720602167,0.8536029383685544
0.2132132132132132,0.8300301715488483,0.8783126366091344,0.853489106468358
0.21421421421421422,0.8299975019086335,0.8781081011580519,0.853375258600405
0.21521521521521522,0.8299648322684188,0.8779035657069696,0.8532613947580425
0.21621621621621623,0.8299321626282041,0.8776990302558871,0.8531475149346134
0.2172172172172172,0.830546166225789,0.8776978417266187,0.853471253705111
0.2182182182182182,0.8311639495219474,0.8776978417266187,0.8537973150928424
0.21921921921921922,0.8317817328181056,0.8776978417266187,0.8541231408120324
0.22022022022022023,0.832399516114264,0.8776978417266187,0.8544487311180913
0.22122122122122123,0.8330172994104222,0.8776978417266187,0.8547740862660602
0.2222222222222222,0.8336350827065805,0.8776978417266187,0.8550992065106121
0.22322322322322322,0.8342528660027388,0.8776978417266187,0.8554240921060524
0.22422422422422422,0.8348706492988971,0.8776978417266187,0.8557487433063198
0.22522522522522523,0.8354884325950555,0.8776978417266187,0.8560731603649859
0.22622622622622623,0.8357754652087861,0.8776978417266187,0.8562238104470994
0.2272272272272272,0.835976054509356,0.8776978417266187,0.8563290604935022
0.22822822822822822,0.8361766438099257,0.8776978417266187,0.85643428590329
0.22922922922922923,0.8363772331104955,0.8776978417266187,0.8565394866851116
0.23023023023023023,0.8365778224110653,0.8776978417266187,0.8566446628476123
0.23123123123123124,0.8367784117116351,0.8776978417266187,0.8567498143994337
0.23223223223223222,0.8369790010122049,0.8776978417266187,0.8568549413492124
0.23323323323323322,0.8371795903127747,0.8776978417266187,0.8569600437055819
0.23423423423423423,0.8373801796133444,0.8776978417266187,0.8570651214771708
0.23523523523523523,0.8375807689139142,0.8776978417266187,0.8571701746726048
0.23623623623623624,0.8377813582144841,0.8776978417266187,0.8572752033005046
0.23723723723723725,0.8379819475150538,0.8776978417266187,0.8573802073694868
0.23823823823823823,0.8381825368156236,0.8776978417266187,0.857485186888165
0.23923923923923923,0.8383831261161934,0.8776978417266187,0.8575901418651477
0.24024024024024024,0.8385837154167632,0.8776978417266187,0.8576950723090396
0.24124124124124124,0.838784304717333,0.8776978417266187,0.8577999782284421
0.24224224224224225,0.8389848940179028,0.8776978417266187,0.8579048596319516
0.24324324324324323,0.8391854833184725,0.8776978417266187,0.858009716528161
0.24424424424424424,0.8393860726190423,0.8776978417266187,0.8581145489256594
0.24524524524524524,0.8395866619196122,0.8776978417266187,0.8582193568330314
0.24624624624624625,0.8397872512201819,0.8776978417266187,0.8583241402588577
0.24724724724724725,0.8399878405207517,0.8776978417266187,0.858428899211715
0.24824824824824826,0.8401884298213215,0.8776978417266187,0.8585336337001763
0.24924924924924924,0.8403890191218913,0.8776978417266187,0.8586383437328104
0.2502502502502503,0.8405896084224611,0.8776978417266187,0.8587430293181818
0.25125125125125125,0.8407901977230309,0.8776978417266187,0.8588476904648517
0.25225225225225223,0.8409907870236006,0.8776978417266187,0.8589523271813764
0.25325325325325326,0.8411913763241705,0.8776978417266187,0.8590569394763088
0.25425425425425424,0.8415505093743597,0.8776978417266187,0.8592441752918448
0.2552552552552553,0.8442640561176247,0.8776978417266187,0.8606563720480493
0.25625625625625625,0.8469776028608894,0.8776978417266187,0.8620641249978312
0.25725725725725723,0.8471390021581966,0.877137453381813,0.8618772756840084
0.25825825825825827,0.8470475367164166,0.8765215422055107,0.8615325283840086
0.25925925925925924,0.8469560712746367,0.8759056310292084,0.8611876287827496
0.2602602602602603,0.8468646058328567,0.8752897198529059,0.8608425766925575
0.26126126126126126,0.8467731403910768,0.8746738086766036,0.8604973719254501
0.26226226226226224,0.8466816749492969,0.8740578975003013,0.8601520142931363
0.26326326326326327,0.846590209507517,0.8734419863239989,0.8598065036070149
0.26426426426426425,0.846498744065737,0.8728260751476966,0.8594608396781747
0.2652652652652653,0.846407278623957,0.8722101639713942,0.8591150223173931
0.26626626626626626,0.8463158131821771,0.8715942527950918,0.8587690513351361
0.26726726726726724,0.8462243477403971,0.8709783416187895,0.8584229265415575
0.2682682682682683,0.8461249737895203,0.8703118763145846,0.8580480120672341
0.26926926926926925,0.8459990034692022,0.8694753971372201,0.8575765622139863
0.2702702702702703,0.845873033148884,0.8686389179598556,0.8571048288939772
0.27127127127127126,0.8457470628285658,0.8678024387824911,0.8566328116295631
